REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,5/19/2022 4:25,6813.13,280.6,TRADE
NSW1,5/19/2022 4:30,6809.21,249,TRADE
NSW1,5/19/2022 4:35,6798.1,263.23,TRADE
NSW1,5/19/2022 4:40,6859.17,299.98,TRADE
NSW1,5/19/2022 4:45,6865.28,270.05,TRADE
NSW1,5/19/2022 4:50,6849.22,240.96,TRADE
NSW1,5/19/2022 4:55,6851.93,180.64,TRADE
NSW1,5/19/2022 5:00,6906.94,279.71,TRADE
NSW1,5/19/2022 5:05,7023.39,263.82,TRADE
NSW1,5/19/2022 5:10,7099.55,299.98,TRADE
NSW1,5/19/2022 5:15,7121.77,271.92,TRADE
NSW1,5/19/2022 5:20,7259.34,299.98,TRADE
NSW1,5/19/2022 5:25,7322.58,299.98,TRADE
NSW1,5/19/2022 5:30,7417.31,299.99,TRADE
NSW1,5/19/2022 5:35,7420.52,250,TRADE
NSW1,5/19/2022 5:40,7454.16,280.04,TRADE
NSW1,5/19/2022 5:45,7529.1,283.57,TRADE
NSW1,5/19/2022 5:50,7582.31,299.98,TRADE
NSW1,5/19/2022 5:55,7681.31,299.99,TRADE
NSW1,5/19/2022 6:00,7747.53,299.98,TRADE
NSW1,5/19/2022 6:05,7962.42,299.99,TRADE
NSW1,5/19/2022 6:10,8111.24,299.99,TRADE
NSW1,5/19/2022 6:15,8153.54,299.99,TRADE
NSW1,5/19/2022 6:20,8278.41,299.99,TRADE
NSW1,5/19/2022 6:25,8390.66,299.99,TRADE
NSW1,5/19/2022 6:30,8558.53,299.99,TRADE
NSW1,5/19/2022 6:35,8714.25,299.99,TRADE
NSW1,5/19/2022 6:40,8791.26,299.99,TRADE
NSW1,5/19/2022 6:45,8937.14,299.99,TRADE
NSW1,5/19/2022 6:50,9132.4,299.99,TRADE
NSW1,5/19/2022 6:55,9215.86,299.99,TRADE
NSW1,5/19/2022 7:00,9278.62,299.99,TRADE
NSW1,5/19/2022 7:05,9249.92,299.99,TRADE
NSW1,5/19/2022 7:10,9344.63,366.63,TRADE
NSW1,5/19/2022 7:15,9394.39,299.99,TRADE
NSW1,5/19/2022 7:20,9445.6,299.99,TRADE
NSW1,5/19/2022 7:25,9476.36,299.99,TRADE
NSW1,5/19/2022 7:30,9516.28,299.99,TRADE
NSW1,5/19/2022 7:35,9525.39,335.22,TRADE
NSW1,5/19/2022 7:40,9546.15,348.08,TRADE
NSW1,5/19/2022 7:45,9523.16,299.99,TRADE
NSW1,5/19/2022 7:50,9596.04,299.99,TRADE
NSW1,5/19/2022 7:55,9445.3,299.99,TRADE
NSW1,5/19/2022 8:00,9348.88,299.99,TRADE
NSW1,5/19/2022 8:05,9408.7,299.99,TRADE
NSW1,5/19/2022 8:10,9354.19,299.99,TRADE
NSW1,5/19/2022 8:15,9175.75,299.99,TRADE
NSW1,5/19/2022 8:20,9156.77,299.99,TRADE
NSW1,5/19/2022 8:25,9162.29,299.99,TRADE
NSW1,5/19/2022 8:30,9110.08,299.99,TRADE
NSW1,5/19/2022 8:35,9014.76,280.6,TRADE
NSW1,5/19/2022 8:40,8944.99,291.3,TRADE
NSW1,5/19/2022 8:45,8724.43,265.55,TRADE
NSW1,5/19/2022 8:50,8776.17,240.96,TRADE
NSW1,5/19/2022 8:55,8759.56,240.96,TRADE
NSW1,5/19/2022 9:00,8792.81,249,TRADE
NSW1,5/19/2022 9:05,8789.36,280.6,TRADE
NSW1,5/19/2022 9:10,8743.11,299.99,TRADE
NSW1,5/19/2022 9:15,8715.05,299.98,TRADE
NSW1,5/19/2022 9:20,8650.91,299.99,TRADE
NSW1,5/19/2022 9:25,8436.47,133.06,TRADE
NSW1,5/19/2022 9:30,8355.76,285.36,TRADE
NSW1,5/19/2022 9:35,8348.24,283.89,TRADE
NSW1,5/19/2022 9:40,8356.56,286.5,TRADE
NSW1,5/19/2022 9:45,8271.92,279.82,TRADE
NSW1,5/19/2022 9:50,8155.5,280.14,TRADE
NSW1,5/19/2022 9:55,8181.84,289.82,TRADE
NSW1,5/19/2022 10:00,8156.62,285.46,TRADE
NSW1,5/19/2022 10:05,8044.23,288.79,TRADE
NSW1,5/19/2022 10:10,8043.63,291.52,TRADE
NSW1,5/19/2022 10:15,7773.62,240.96,TRADE
NSW1,5/19/2022 10:20,7742.28,282.19,TRADE
NSW1,5/19/2022 10:25,7674.63,280.6,TRADE
NSW1,5/19/2022 10:30,7682.1,249,TRADE
NSW1,5/19/2022 10:35,7513.77,170.72,TRADE
NSW1,5/19/2022 10:40,7520.15,275.96,TRADE
NSW1,5/19/2022 10:45,7374.8,138.53,TRADE
NSW1,5/19/2022 10:50,7348.17,236.53,TRADE
NSW1,5/19/2022 10:55,7279.84,141.56,TRADE
NSW1,5/19/2022 11:00,7143.57,140.15,TRADE
NSW1,5/19/2022 11:05,7124.97,133.56,TRADE
NSW1,5/19/2022 11:10,7173.17,144.92,TRADE
NSW1,5/19/2022 11:15,7100.19,123.27,TRADE
NSW1,5/19/2022 11:20,7168.09,123.7,TRADE
NSW1,5/19/2022 11:25,7110.69,124.84,TRADE
NSW1,5/19/2022 11:30,7092.27,127.14,TRADE
NSW1,5/19/2022 11:35,7100.11,148.03,TRADE
NSW1,5/19/2022 11:40,7168.62,224.11,TRADE
NSW1,5/19/2022 11:45,7167.28,299.98,TRADE
NSW1,5/19/2022 11:50,7081.25,240.96,TRADE
NSW1,5/19/2022 11:55,7051.67,249,TRADE
NSW1,5/19/2022 12:00,7100.64,200.96,TRADE
NSW1,5/19/2022 12:05,7086.84,249,TRADE
NSW1,5/19/2022 12:10,7177.57,294.61,TRADE
NSW1,5/19/2022 12:15,7078.48,249,TRADE
NSW1,5/19/2022 12:20,7007.63,145.99,TRADE
NSW1,5/19/2022 12:25,6992.62,200.96,TRADE
NSW1,5/19/2022 12:30,6897.86,249,TRADE
NSW1,5/19/2022 12:35,6976.75,240.96,TRADE
NSW1,5/19/2022 12:40,6990.02,240.96,TRADE
NSW1,5/19/2022 12:45,6937.55,240.96,TRADE
NSW1,5/19/2022 12:50,6902.8,240.96,TRADE
NSW1,5/19/2022 12:55,6906.31,221.2,TRADE
NSW1,5/19/2022 13:00,6898.26,223.69,TRADE
NSW1,5/19/2022 13:05,6889.15,249,TRADE
NSW1,5/19/2022 13:10,6926.76,287.99,TRADE
NSW1,5/19/2022 13:15,6927.29,290.48,TRADE
NSW1,5/19/2022 13:20,7104.11,299.98,TRADE
NSW1,5/19/2022 13:25,7118.13,299.98,TRADE
NSW1,5/19/2022 13:30,7057.39,293.38,TRADE
NSW1,5/19/2022 13:35,7084.89,290.98,TRADE
NSW1,5/19/2022 13:40,7127.64,293.57,TRADE
NSW1,5/19/2022 13:45,7133.06,297.5,TRADE
NSW1,5/19/2022 13:50,7085.11,299.98,TRADE
NSW1,5/19/2022 13:55,7105.97,299.98,TRADE
NSW1,5/19/2022 14:00,7126.65,299.98,TRADE
NSW1,5/19/2022 14:05,7248.67,289.02,TRADE
NSW1,5/19/2022 14:10,7098.98,291.69,TRADE
NSW1,5/19/2022 14:15,7088.02,284.37,TRADE
NSW1,5/19/2022 14:20,7236.57,291.77,TRADE
NSW1,5/19/2022 14:25,7262.56,299.98,TRADE
NSW1,5/19/2022 14:30,7378.57,299.98,TRADE
NSW1,5/19/2022 14:35,7429.66,294.12,TRADE
NSW1,5/19/2022 14:40,7429.3,280.6,TRADE
NSW1,5/19/2022 14:45,7557.89,299.99,TRADE
NSW1,5/19/2022 14:50,7654.11,299.99,TRADE
NSW1,5/19/2022 14:55,7643.72,290.61,TRADE
NSW1,5/19/2022 15:00,7718.58,299.99,TRADE
NSW1,5/19/2022 15:05,7829.95,299.99,TRADE
NSW1,5/19/2022 15:10,7818.74,299.98,TRADE
NSW1,5/19/2022 15:15,7856.02,299.99,TRADE
NSW1,5/19/2022 15:20,7886.14,299.99,TRADE
NSW1,5/19/2022 15:25,7944.89,299.99,TRADE
NSW1,5/19/2022 15:30,8007.73,299.99,TRADE
NSW1,5/19/2022 15:35,8125.72,299.99,TRADE
NSW1,5/19/2022 15:40,8154.85,299.99,TRADE
NSW1,5/19/2022 15:45,8335.4,299.99,TRADE
NSW1,5/19/2022 15:50,8440.03,353.01,TRADE
NSW1,5/19/2022 15:55,8457.88,299.99,TRADE
NSW1,5/19/2022 16:00,8519.8,299.99,TRADE
NSW1,5/19/2022 16:05,8648.52,299.99,TRADE
NSW1,5/19/2022 16:10,8774.92,299.99,TRADE
NSW1,5/19/2022 16:15,8856.05,299.99,TRADE
NSW1,5/19/2022 16:20,8907.84,299.99,TRADE
NSW1,5/19/2022 16:25,8984.59,330.91,TRADE
NSW1,5/19/2022 16:30,9093.72,302.6,TRADE
NSW1,5/19/2022 16:35,9196.33,300.28,TRADE
NSW1,5/19/2022 16:40,9288.31,352.76,TRADE
NSW1,5/19/2022 16:45,9415,361,TRADE
NSW1,5/19/2022 16:50,9568.59,427.85,TRADE
NSW1,5/19/2022 16:55,9604.75,517,TRADE
NSW1,5/19/2022 17:00,9758.69,476.03,TRADE
NSW1,5/19/2022 17:05,9714.18,339.14,TRADE
NSW1,5/19/2022 17:10,9864.54,344.67,TRADE
NSW1,5/19/2022 17:15,10029.44,356.65,TRADE
NSW1,5/19/2022 17:20,10210.81,382.7,TRADE
NSW1,5/19/2022 17:25,10341.45,363.67,TRADE
NSW1,5/19/2022 17:30,10385.12,396.66,TRADE
NSW1,5/19/2022 17:35,10546.84,419.22,TRADE
NSW1,5/19/2022 17:40,10644.79,425.93,TRADE
NSW1,5/19/2022 17:45,10641.83,336.25,TRADE
NSW1,5/19/2022 17:50,10690.83,423.04,TRADE
NSW1,5/19/2022 17:55,10721.92,428.57,TRADE
NSW1,5/19/2022 18:00,10743.07,469.09,TRADE
NSW1,5/19/2022 18:05,10712.34,336.95,TRADE
NSW1,5/19/2022 18:10,10702.6,336.9,TRADE
NSW1,5/19/2022 18:15,10745.28,339.2,TRADE
NSW1,5/19/2022 18:20,10728.16,341.61,TRADE
NSW1,5/19/2022 18:25,10685.83,337.14,TRADE
NSW1,5/19/2022 18:30,10748.37,339.34,TRADE
NSW1,5/19/2022 18:35,10645.91,448.49,TRADE
NSW1,5/19/2022 18:40,10603.02,443.15,TRADE
NSW1,5/19/2022 18:45,10591.82,437.25,TRADE
NSW1,5/19/2022 18:50,10560.95,351.98,TRADE
NSW1,5/19/2022 18:55,10545.04,340.48,TRADE
NSW1,5/19/2022 19:00,10534.62,342.3,TRADE
NSW1,5/19/2022 19:05,10498.08,352.32,TRADE
NSW1,5/19/2022 19:10,10410.84,344.34,TRADE
NSW1,5/19/2022 19:15,10431.67,343.94,TRADE
NSW1,5/19/2022 19:20,10393.99,341.12,TRADE
NSW1,5/19/2022 19:25,10412.8,341.34,TRADE
NSW1,5/19/2022 19:30,10362.17,311.35,TRADE
NSW1,5/19/2022 19:35,10330.86,419.48,TRADE
NSW1,5/19/2022 19:40,10277.76,421.91,TRADE
NSW1,5/19/2022 19:45,10311.99,404.9,TRADE
NSW1,5/19/2022 19:50,10241.34,364.46,TRADE
NSW1,5/19/2022 19:55,10243.67,337.43,TRADE
NSW1,5/19/2022 20:00,10207.96,317.65,TRADE
NSW1,5/19/2022 20:05,10200.22,390.87,TRADE
NSW1,5/19/2022 20:10,10177.45,358.18,TRADE
NSW1,5/19/2022 20:15,10089.96,311.67,TRADE
NSW1,5/19/2022 20:20,10049.9,301.51,TRADE
NSW1,5/19/2022 20:25,9900.81,299.99,TRADE
NSW1,5/19/2022 20:30,9876.04,299.99,TRADE
NSW1,5/19/2022 20:35,9860.61,299.99,TRADE
NSW1,5/19/2022 20:40,9868.43,299.99,TRADE
NSW1,5/19/2022 20:45,9772.21,330.96,TRADE
NSW1,5/19/2022 20:50,9695.73,299.99,TRADE
NSW1,5/19/2022 20:55,9712.89,299.99,TRADE
NSW1,5/19/2022 21:00,9714.88,300.07,TRADE
NSW1,5/19/2022 21:05,9652.63,326.35,TRADE
NSW1,5/19/2022 21:10,9558.71,299.99,TRADE
NSW1,5/19/2022 21:15,9462.44,299.99,TRADE
NSW1,5/19/2022 21:20,9415.99,299.99,TRADE
NSW1,5/19/2022 21:25,9408.28,299.99,TRADE
NSW1,5/19/2022 21:30,9277.35,299.99,TRADE
NSW1,5/19/2022 21:35,9314.56,299.99,TRADE
NSW1,5/19/2022 21:40,9249.76,299.99,TRADE
NSW1,5/19/2022 21:45,9175.57,299.99,TRADE
NSW1,5/19/2022 21:50,9083.29,299.99,TRADE
NSW1,5/19/2022 21:55,9016.8,299.99,TRADE
NSW1,5/19/2022 22:00,8904.88,299.99,TRADE
NSW1,5/19/2022 22:05,8991.67,299.99,TRADE
NSW1,5/19/2022 22:10,8974.91,299.99,TRADE
NSW1,5/19/2022 22:15,9015.11,299.99,TRADE
NSW1,5/19/2022 22:20,8966.64,299.99,TRADE
NSW1,5/19/2022 22:25,8955.97,299.99,TRADE
NSW1,5/19/2022 22:30,8850.26,271.75,TRADE
NSW1,5/19/2022 22:35,8895.45,291.28,TRADE
NSW1,5/19/2022 22:40,8769.73,284.4,TRADE
NSW1,5/19/2022 22:45,8718.09,282.13,TRADE
NSW1,5/19/2022 22:50,8594.74,271.09,TRADE
NSW1,5/19/2022 22:55,8527.39,260.58,TRADE
NSW1,5/19/2022 23:00,8512.78,258.94,TRADE
NSW1,5/19/2022 23:05,8619.48,261.29,TRADE
NSW1,5/19/2022 23:10,8566.01,256.45,TRADE
NSW1,5/19/2022 23:15,8483.91,254.58,TRADE
NSW1,5/19/2022 23:20,8474.16,249,TRADE
NSW1,5/19/2022 23:25,8466.03,250,TRADE
NSW1,5/19/2022 23:30,8392.84,249,TRADE
NSW1,5/19/2022 23:35,8503,249,TRADE
NSW1,5/19/2022 23:40,8355.88,246.58,TRADE
NSW1,5/19/2022 23:45,8270.24,196.94,TRADE
NSW1,5/19/2022 23:50,8211.96,201.7,TRADE
NSW1,5/19/2022 23:55,8219.79,211.47,TRADE
NSW1,5/20/2022 0:00,8203.27,193.69,TRADE
NSW1,5/20/2022 0:05,8166.33,210.42,TRADE
NSW1,5/20/2022 0:10,8120.81,202.37,TRADE
NSW1,5/20/2022 0:15,8203.26,250,TRADE
NSW1,5/20/2022 0:20,8093.16,205.55,TRADE
NSW1,5/20/2022 0:25,8167.01,249,TRADE
NSW1,5/20/2022 0:30,8083.2,190.9,TRADE
NSW1,5/20/2022 0:35,8066.96,249,TRADE
NSW1,5/20/2022 0:40,8045.92,240.96,TRADE
NSW1,5/20/2022 0:45,7920.02,204.58,TRADE
NSW1,5/20/2022 0:50,7917.6,208.3,TRADE
NSW1,5/20/2022 0:55,7906.63,268.5,TRADE
NSW1,5/20/2022 1:00,7933.72,249,TRADE
NSW1,5/20/2022 1:05,7851.41,263.93,TRADE
NSW1,5/20/2022 1:10,7888.62,250,TRADE
NSW1,5/20/2022 1:15,7819.66,250,TRADE
NSW1,5/20/2022 1:20,7774.6,185.26,TRADE
NSW1,5/20/2022 1:25,7669.4,218.94,TRADE
NSW1,5/20/2022 1:30,7460.6,161.59,TRADE
NSW1,5/20/2022 1:35,7593.83,216.5,TRADE
NSW1,5/20/2022 1:40,7568.81,240.96,TRADE
NSW1,5/20/2022 1:45,7504.47,163.37,TRADE
NSW1,5/20/2022 1:50,7500.3,163.74,TRADE
NSW1,5/20/2022 1:55,7491.74,224.53,TRADE
NSW1,5/20/2022 2:00,7450.55,166.19,TRADE
NSW1,5/20/2022 2:05,7400,205.22,TRADE
NSW1,5/20/2022 2:10,7309.43,154.69,TRADE
NSW1,5/20/2022 2:15,7207.04,165.17,TRADE
NSW1,5/20/2022 2:20,7188.65,141.58,TRADE
NSW1,5/20/2022 2:25,7168.78,142.65,TRADE
NSW1,5/20/2022 2:30,7184.78,143.73,TRADE
NSW1,5/20/2022 2:35,7143.78,163.55,TRADE
NSW1,5/20/2022 2:40,7042.7,204.97,TRADE
NSW1,5/20/2022 2:45,7058.06,160.56,TRADE
NSW1,5/20/2022 2:50,7064.26,164.97,TRADE
NSW1,5/20/2022 2:55,6969.33,140.31,TRADE
NSW1,5/20/2022 3:00,6997.47,152.77,TRADE
NSW1,5/20/2022 3:05,6968.19,160.61,TRADE
NSW1,5/20/2022 3:10,6877.84,132.03,TRADE
NSW1,5/20/2022 3:15,6844.96,161.31,TRADE
NSW1,5/20/2022 3:20,6869.84,125.04,TRADE
NSW1,5/20/2022 3:25,6901.54,140.64,TRADE
NSW1,5/20/2022 3:30,6905.67,101.44,TRADE
NSW1,5/20/2022 3:35,6852.97,123.28,TRADE
NSW1,5/20/2022 3:40,6832.62,124.23,TRADE
NSW1,5/20/2022 3:45,6843.27,109.78,TRADE
NSW1,5/20/2022 3:50,6774.05,101.43,TRADE
NSW1,5/20/2022 3:55,6729.33,101.44,TRADE
NSW1,5/20/2022 4:00,6747.57,124.07,TRADE
NSW1,5/20/2022 4:05,6792.72,101.43,TRADE
NSW1,5/20/2022 4:10,6843.24,123.16,TRADE
NSW1,5/20/2022 4:15,6843.86,121.52,TRADE
NSW1,5/20/2022 4:20,6849.81,120.89,TRADE
NSW1,5/20/2022 4:25,6848.79,120.89,TRADE
NSW1,5/20/2022 4:30,6826.56,108.11,TRADE
NSW1,5/20/2022 4:35,6857.49,129.99,TRADE
NSW1,5/20/2022 4:40,6854.23,129.99,TRADE
NSW1,5/20/2022 4:45,6830.56,129.99,TRADE
NSW1,5/20/2022 4:50,6920.24,198.16,TRADE
NSW1,5/20/2022 4:55,6932.74,240.96,TRADE
NSW1,5/20/2022 5:00,7053.72,274.75,TRADE
NSW1,5/20/2022 5:05,7117.61,101.44,TRADE
NSW1,5/20/2022 5:10,7206.99,114.22,TRADE
NSW1,5/20/2022 5:15,7255.07,118.21,TRADE
NSW1,5/20/2022 5:20,7292.9,129.99,TRADE
NSW1,5/20/2022 5:25,7331.23,137.89,TRADE
NSW1,5/20/2022 5:30,7350.37,149.51,TRADE
NSW1,5/20/2022 5:35,7450.18,141,TRADE
NSW1,5/20/2022 5:40,7546.61,139.58,TRADE
NSW1,5/20/2022 5:45,7532.23,139.48,TRADE
NSW1,5/20/2022 5:50,7633.02,138.21,TRADE
NSW1,5/20/2022 5:55,7677.09,139.27,TRADE
NSW1,5/20/2022 6:00,7795.96,189.49,TRADE
NSW1,5/20/2022 6:05,7836.61,193.95,TRADE
NSW1,5/20/2022 6:10,8033.55,299.99,TRADE
NSW1,5/20/2022 6:15,8186.3,278.37,TRADE
NSW1,5/20/2022 6:20,8287.4,261.57,TRADE
NSW1,5/20/2022 6:25,8355.18,299.66,TRADE
NSW1,5/20/2022 6:30,8458.42,299.99,TRADE
NSW1,5/20/2022 6:35,8671.5,299.99,TRADE
NSW1,5/20/2022 6:40,8774.4,299.99,TRADE
NSW1,5/20/2022 6:45,8853.47,266.66,TRADE
NSW1,5/20/2022 6:50,8947.04,299.99,TRADE
NSW1,5/20/2022 6:55,9027.69,299.71,TRADE
NSW1,5/20/2022 7:00,9117.97,299.39,TRADE
NSW1,5/20/2022 7:05,9171.35,293.88,TRADE
NSW1,5/20/2022 7:10,9265.49,299.99,TRADE
NSW1,5/20/2022 7:15,9152.35,290.66,TRADE
NSW1,5/20/2022 7:20,9420.65,299.99,TRADE
NSW1,5/20/2022 7:25,9543.23,299.99,TRADE
NSW1,5/20/2022 7:30,9576.86,299.99,TRADE
NSW1,5/20/2022 7:35,9487.29,297.05,TRADE
NSW1,5/20/2022 7:40,9666.36,299.99,TRADE
NSW1,5/20/2022 7:45,9736.51,299.99,TRADE
NSW1,5/20/2022 7:50,9715.04,299.99,TRADE
NSW1,5/20/2022 7:55,9761.23,290.12,TRADE
NSW1,5/20/2022 8:00,9708.86,290.23,TRADE
NSW1,5/20/2022 8:05,9725.67,290,TRADE
NSW1,5/20/2022 8:10,9760.64,287.25,TRADE
NSW1,5/20/2022 8:15,9813.25,289.96,TRADE
NSW1,5/20/2022 8:20,9732.07,283.56,TRADE
NSW1,5/20/2022 8:25,9780.96,283.2,TRADE
NSW1,5/20/2022 8:30,9699.47,280.82,TRADE
NSW1,5/20/2022 8:35,9666.31,280.76,TRADE
NSW1,5/20/2022 8:40,9691.23,287.98,TRADE
NSW1,5/20/2022 8:45,9621.3,280.97,TRADE
NSW1,5/20/2022 8:50,9573.4,278.95,TRADE
NSW1,5/20/2022 8:55,9526.3,250.01,TRADE
NSW1,5/20/2022 9:00,9450.33,214.45,TRADE
NSW1,5/20/2022 9:05,9464.9,282.54,TRADE
NSW1,5/20/2022 9:10,9488.48,290.81,TRADE
NSW1,5/20/2022 9:15,9523.76,299.94,TRADE
NSW1,5/20/2022 9:20,9547.99,299.99,TRADE
NSW1,5/20/2022 9:25,9557.71,299.99,TRADE
NSW1,5/20/2022 9:30,9463.91,299.99,TRADE
NSW1,5/20/2022 9:35,9522.96,299.99,TRADE
NSW1,5/20/2022 9:40,9443.44,299.99,TRADE
NSW1,5/20/2022 9:45,9390.68,299.99,TRADE
NSW1,5/20/2022 9:50,9332.77,299.99,TRADE
NSW1,5/20/2022 9:55,9233.96,299.99,TRADE
NSW1,5/20/2022 10:00,9118.45,299.99,TRADE
NSW1,5/20/2022 10:05,9161.06,299.99,TRADE
NSW1,5/20/2022 10:10,9132.35,299.99,TRADE
NSW1,5/20/2022 10:15,9030.63,299.99,TRADE
NSW1,5/20/2022 10:20,9087.34,299.99,TRADE
NSW1,5/20/2022 10:25,9084.9,299.99,TRADE
NSW1,5/20/2022 10:30,9024.08,299.99,TRADE
NSW1,5/20/2022 10:35,9047.11,299.99,TRADE
NSW1,5/20/2022 10:40,8943.33,299.99,TRADE
NSW1,5/20/2022 10:45,8959.5,299.99,TRADE
NSW1,5/20/2022 10:50,8967.33,299.99,TRADE
NSW1,5/20/2022 10:55,8891.7,299.99,TRADE
NSW1,5/20/2022 11:00,8917.64,299.99,TRADE
NSW1,5/20/2022 11:05,8874.81,299.99,TRADE
NSW1,5/20/2022 11:10,8966.17,299.99,TRADE
NSW1,5/20/2022 11:15,9027.44,299.99,TRADE
NSW1,5/20/2022 11:20,8994.32,299.99,TRADE
NSW1,5/20/2022 11:25,9025.34,299.99,TRADE
NSW1,5/20/2022 11:30,9011.94,299.99,TRADE
NSW1,5/20/2022 11:35,8981.32,299.99,TRADE
NSW1,5/20/2022 11:40,8920.41,279.56,TRADE
NSW1,5/20/2022 11:45,8925.83,299.99,TRADE
NSW1,5/20/2022 11:50,8959.57,299.99,TRADE
NSW1,5/20/2022 11:55,8937.86,280.6,TRADE
NSW1,5/20/2022 12:00,8852.63,299.98,TRADE
NSW1,5/20/2022 12:05,8888.39,299.99,TRADE
NSW1,5/20/2022 12:10,8836.71,285.02,TRADE
NSW1,5/20/2022 12:15,8737.27,270.6,TRADE
NSW1,5/20/2022 12:20,8713.19,280.6,TRADE
NSW1,5/20/2022 12:25,8661.75,264.48,TRADE
NSW1,5/20/2022 12:30,8614.47,280.6,TRADE
NSW1,5/20/2022 12:35,8657.92,299.38,TRADE
NSW1,5/20/2022 12:40,8707.63,240.96,TRADE
NSW1,5/20/2022 12:45,8675.31,213.06,TRADE
NSW1,5/20/2022 12:50,8692.11,268.78,TRADE
NSW1,5/20/2022 12:55,8791.49,280.6,TRADE
NSW1,5/20/2022 13:00,8818.89,250,TRADE
NSW1,5/20/2022 13:05,8765.35,250.01,TRADE
NSW1,5/20/2022 13:10,8834.42,272.36,TRADE
NSW1,5/20/2022 13:15,8847.63,270.37,TRADE
NSW1,5/20/2022 13:20,8877.03,250.01,TRADE
NSW1,5/20/2022 13:25,8856.6,279.6,TRADE
NSW1,5/20/2022 13:30,8794.29,263.42,TRADE
NSW1,5/20/2022 13:35,8880.63,287.15,TRADE
NSW1,5/20/2022 13:40,8862.11,289.75,TRADE
NSW1,5/20/2022 13:45,8910.1,291.95,TRADE
NSW1,5/20/2022 13:50,8889.92,280.6,TRADE
NSW1,5/20/2022 13:55,8978.81,290.4,TRADE
NSW1,5/20/2022 14:00,8878.8,294.5,TRADE
NSW1,5/20/2022 14:05,8967.56,299.18,TRADE
NSW1,5/20/2022 14:10,8924.88,299.99,TRADE
NSW1,5/20/2022 14:15,8811.54,299.19,TRADE
NSW1,5/20/2022 14:20,8847.1,296.68,TRADE
NSW1,5/20/2022 14:25,8851.36,299.99,TRADE
NSW1,5/20/2022 14:30,8855.49,299.99,TRADE
NSW1,5/20/2022 14:35,8793.25,293.49,TRADE
NSW1,5/20/2022 14:40,8835.73,296.52,TRADE
NSW1,5/20/2022 14:45,8871.66,296.54,TRADE
NSW1,5/20/2022 14:50,8881.8,293.52,TRADE
NSW1,5/20/2022 14:55,8808.6,286.33,TRADE
NSW1,5/20/2022 15:00,8730.42,280.6,TRADE
NSW1,5/20/2022 15:05,8842.16,289.01,TRADE
NSW1,5/20/2022 15:10,8882.5,286.41,TRADE
NSW1,5/20/2022 15:15,8905.84,295.14,TRADE
NSW1,5/20/2022 15:20,8895.37,277.91,TRADE
NSW1,5/20/2022 15:25,8945.26,290.16,TRADE
NSW1,5/20/2022 15:30,9043,299.99,TRADE
NSW1,5/20/2022 15:35,9017.65,293.86,TRADE
NSW1,5/20/2022 15:40,9020.22,291.41,TRADE
NSW1,5/20/2022 15:45,9080.88,299.98,TRADE
NSW1,5/20/2022 15:50,9215.77,299.99,TRADE
NSW1,5/20/2022 15:55,9382.31,299.99,TRADE
NSW1,5/20/2022 16:00,9458.25,299.99,TRADE
NSW1,5/20/2022 16:05,9437.48,299.99,TRADE
NSW1,5/20/2022 16:10,9469.81,299.98,TRADE
NSW1,5/20/2022 16:15,9470.11,286.37,TRADE
NSW1,5/20/2022 16:20,9572.77,299.99,TRADE
NSW1,5/20/2022 16:25,9724.85,299.99,TRADE
NSW1,5/20/2022 16:30,9707.42,299.99,TRADE
NSW1,5/20/2022 16:35,9781.94,299.99,TRADE
NSW1,5/20/2022 16:40,9905.31,299.99,TRADE
NSW1,5/20/2022 16:45,9971.62,333.62,TRADE
NSW1,5/20/2022 16:50,10060.66,325.53,TRADE
NSW1,5/20/2022 16:55,10150.21,368.48,TRADE
NSW1,5/20/2022 17:00,10211.52,407.15,TRADE
NSW1,5/20/2022 17:05,10234.51,299.99,TRADE
NSW1,5/20/2022 17:10,10305.7,299.99,TRADE
NSW1,5/20/2022 17:15,10435.56,308.97,TRADE
NSW1,5/20/2022 17:20,10543.49,388.91,TRADE
NSW1,5/20/2022 17:25,10573.22,301,TRADE
NSW1,5/20/2022 17:30,10664.28,385.37,TRADE
NSW1,5/20/2022 17:35,10594.79,389.67,TRADE
NSW1,5/20/2022 17:40,10655.8,415.5,TRADE
NSW1,5/20/2022 17:45,10498.68,388.2,TRADE
NSW1,5/20/2022 17:50,10571.17,372.88,TRADE
NSW1,5/20/2022 17:55,10612.35,360.58,TRADE
NSW1,5/20/2022 18:00,10586.39,357.64,TRADE
NSW1,5/20/2022 18:05,10575.14,343.88,TRADE
NSW1,5/20/2022 18:10,10522.26,299.99,TRADE
NSW1,5/20/2022 18:15,10484.71,303.29,TRADE
NSW1,5/20/2022 18:20,10442.54,299.99,TRADE
NSW1,5/20/2022 18:25,10382.24,299.99,TRADE
NSW1,5/20/2022 18:30,10372.8,299.99,TRADE
NSW1,5/20/2022 18:35,10394.79,299.99,TRADE
NSW1,5/20/2022 18:40,10400.64,299.99,TRADE
NSW1,5/20/2022 18:45,10345.51,299.98,TRADE
NSW1,5/20/2022 18:50,10314.31,292.73,TRADE
NSW1,5/20/2022 18:55,10261.72,296.91,TRADE
NSW1,5/20/2022 19:00,10220.99,294.13,TRADE
NSW1,5/20/2022 19:05,10123.52,299.99,TRADE
NSW1,5/20/2022 19:10,10019.72,299.99,TRADE
NSW1,5/20/2022 19:15,10118.81,299.99,TRADE
